0
-0.24379525
-0.47868732
-0.70773673
-0.932022
-1.1534778
-1.373363
-1.5934558
-1.8147649
-2.0385373
-2.2657995
-2.498413
-2.7376559
-2.7477973
-2.7606835
-2.7753887
-2.791418
-2.8087895
-2.8270528
-2.8459368
-2.8654475
-2.8853862
-2.905874
-2.9264464
-2.9471796
-2.9681497
-2.9888885
-3.009709
-3.030116
-3.0500343
-3.0694015
-3.0881445
-3.1065807
-3.1242747
-3.141172
-3.1575782
-3.1731746
-3.188395
-3.202748
-3.216581
-3.2295785
