0
-0.24379525
-0.4788812
-0.708041
-0.9326155
-1.1539828
-1.373711
-1.5935531
-1.814776
-2.0382423
-2.2652698
-2.4976788
-2.7368257
-2.7474136
-2.7599807
-2.7744422
-2.790316
-2.8075678
-2.8257737
-2.8446503
-2.8641396
-2.8840206
-2.9043643
-2.9247723
-2.9453177
-2.9660609
-2.9865446
-3.0070226
-3.0270665
-3.0465105
-3.0653574
-3.0834923
-3.1012437
-3.118197
-3.1343167
-3.1499157
-3.1647062
-3.1790042
-3.1925075
-3.2054286
-3.2174726
