0
-0.24379525
-0.4788812
-0.708041
-0.9326155
-1.1539828
-1.373711
-1.5935531
-1.814776
-2.0382423
-2.2652698
-2.4976788
-2.736844
-2.7474134
-2.7599804
-2.7744417
-2.790316
-2.807568
-2.8257737
-2.8446505
-2.8641396
-2.8840206
-2.904365
-2.9247727
-2.9453185
-2.9660614
-2.9865446
-3.007023
-3.0270667
-3.0465105
-3.0653574
-3.0834923
-3.1012435
-3.118197
-3.1343167
-3.1499157
-3.164706
-3.1790035
-3.1925077
-3.2054284
-3.217473
