X,Y,Z
-1.646670015943854,-1.2282616681634928,
-1.609853150817909,-1.2282616681634928,
-1.573036285691964,-1.2282616681634928,
-1.536219420566019,-1.2282616681634928,
-1.4994025554400736,-1.2282616681634928,
-1.4625856903141286,-1.2282616681634928,
-1.4257688251881835,-1.2282616681634928,
-1.3889519600622384,-1.2282616681634928,
-1.3521350949362934,-1.2282616681634928,
-1.315318229810348,-1.2282616681634928,
-1.278501364684403,-1.2282616681634928,
-1.241684499558458,-1.2282616681634928,
-1.2048676344325129,-1.2282616681634928,
-1.1680507693065678,-1.2282616681634928,
-1.1312339041806228,-1.2282616681634928,
-1.0944170390546777,-1.2282616681634928,
-1.0576001739287326,-1.2282616681634928,
-1.0207833088027876,-1.2282616681634928,
-0.9839664436768423,-1.2282616681634928,
-0.9471495785508972,-1.2282616681634928,
-0.9103327134249521,-1.2282616681634928,
-0.873515848299007,-1.2282616681634928,
-0.8366989831730619,-1.2282616681634928,
-0.7998821180471168,-1.2282616681634928,
-0.7630652529211717,-1.2282616681634928,
-0.7262483877952266,-1.2282616681634928,
-0.6894315226692815,-1.2282616681634928,
-0.6526146575433365,-1.2282616681634928,
-0.6157977924173914,-1.2282616681634928,
-0.5789809272914461,-1.2282616681634928,
-0.5421640621655011,-1.2282616681634928,
-0.505347197039556,-1.2282616681634928,
-0.46853033191361093,-1.2282616681634928,
-0.43171346678766587,-1.2282616681634928,
-0.3948966016617208,-1.2282616681634928,
-0.35807973653577574,-1.2282616681634928,
-0.32126287140983045,-1.2282616681634928,
-0.2844460062838854,-1.2282616681634928,
-0.24762914115794032,-1.2282616681634928,
-0.21081227603199526,-1.2282616681634928,
-0.1739954109060502,-1.2282616681634928,
-0.13717854578010513,-1.2282616681634928,
-0.10036168065415985,-1.2282616681634928,
-0.06354481552821478,-1.2282616681634928,
-0.026727950402269718,-1.2282616681634928,
0.010088914723675346,-1.2282616681634928,
0.04690577984962041,-1.2282616681634928,
0.08372264497556547,-1.2282616681634928,
0.12053951010151076,-1.2282616681634928,
0.15735637522745582,-1.2282616681634928,
0.1941732403534009,-1.2282616681634928,
0.23099010547934595,-1.2282616681634928,
0.267806970605291,-1.2282616681634928,
0.3046238357312361,-1.2282616681634928,
0.34144070085718115,-1.2282616681634928,
0.3782575659831262,-1.2282616681634928,
0.4150744311090713,-1.2282616681634928,
0.45189129623501634,-1.2282616681634928,
0.48870816136096185,-1.2282616681634928,
0.5255250264869069,-1.2282616681634928,
0.562341891612852,-1.2282616681634928,
0.599158756738797,-1.2282616681634928,
0.6359756218647421,-1.2282616681634928,
0.6727924869906872,-1.2282616681634928,
0.7096093521166322,-1.2282616681634928,
0.7464262172425773,-1.2282616681634928,
0.7832430823685224,-1.2282616681634928,
0.8200599474944674,-1.2282616681634928,
0.8568768126204125,-1.2282616681634928,
0.8936936777463576,-1.2282616681634928,
0.9305105428723026,-1.2282616681634928,
0.9673274079982481,-1.2282616681634928,
1.0041442731241932,-1.2282616681634928,
1.0409611382501383,-1.2282616681634928,
1.0777780033760833,-1.2282616681634928,
1.1145948685020284,-1.2282616681634928,
1.1514117336279734,-1.2282616681634928,
1.1882285987539185,-1.2282616681634928,
1.2250454638798636,-1.2282616681634928,
1.2618623290058086,-1.2282616681634928,
1.2986791941317537,-1.2282616681634928,
1.3354960592576988,-1.2282616681634928,
1.3723129243836438,-1.2282616681634928,
1.409129789509589,-1.2282616681634928,
1.4459466546355344,-1.2282616681634928,
1.4827635197614795,-1.2282616681634928,
1.5195803848874245,-1.2282616681634928,
1.5563972500133696,-1.2282616681634928,
1.5932141151393147,-1.2282616681634928,
1.6300309802652597,-1.2282616681634928,
1.6668478453912048,-1.2282616681634928,
1.7036647105171498,-1.2282616681634928,
1.740481575643095,-1.2282616681634928,
1.77729844076904,-1.2282616681634928,
1.814115305894985,-1.2282616681634928,
1.85093217102093,-1.2282616681634928,
1.8877490361468756,-1.2282616681634928,
1.9245659012728207,-1.2282616681634928,
1.9613827663987657,-1.2282616681634928,
1.9981996315247104,-1.2282616681634928,
-1.646670015943854,-1.1956584776569847,
-1.609853150817909,-1.1956584776569847,
-1.573036285691964,-1.1956584776569847,
-1.536219420566019,-1.1956584776569847,
-1.4994025554400736,-1.1956584776569847,
-1.4625856903141286,-1.1956584776569847,
-1.4257688251881835,-1.1956584776569847,
-1.3889519600622384,-1.1956584776569847,
-1.3521350949362934,-1.1956584776569847,
-1.315318229810348,-1.1956584776569847,
-1.278501364684403,-1.1956584776569847,
-1.241684499558458,-1.1956584776569847,
-1.2048676344325129,-1.1956584776569847,
-1.1680507693065678,-1.1956584776569847,
-1.1312339041806228,-1.1956584776569847,
-1.0944170390546777,-1.1956584776569847,
-1.0576001739287326,-1.1956584776569847,
-1.0207833088027876,-1.1956584776569847,
-0.9839664436768423,-1.1956584776569847,
-0.9471495785508972,-1.1956584776569847,
-0.9103327134249521,-1.1956584776569847,
-0.873515848299007,-1.1956584776569847,
-0.8366989831730619,-1.1956584776569847,
-0.7998821180471168,-1.1956584776569847,
-0.7630652529211717,-1.1956584776569847,
-0.7262483877952266,-1.1956584776569847,
-0.6894315226692815,-1.1956584776569847,
-0.6526146575433365,-1.1956584776569847,
-0.6157977924173914,-1.1956584776569847,
-0.5789809272914461,-1.1956584776569847,
-0.5421640621655011,-1.1956584776569847,
-0.505347197039556,-1.1956584776569847,
-0.46853033191361093,-1.1956584776569847,
-0.43171346678766587,-1.1956584776569847,
-0.3948966016617208,-1.1956584776569847,
-0.35807973653577574,-1.1956584776569847,
-0.32126287140983045,-1.1956584776569847,
-0.2844460062838854,-1.1956584776569847,
-0.24762914115794032,-1.1956584776569847,
-0.21081227603199526,-1.1956584776569847,
-0.1739954109060502,-1.1956584776569847,
-0.13717854578010513,-1.1956584776569847,
-0.10036168065415985,-1.1956584776569847,
-0.06354481552821478,-1.1956584776569847,
-0.026727950402269718,-1.1956584776569847,
0.010088914723675346,-1.1956584776569847,
0.04690577984962041,-1.1956584776569847,
0.08372264497556547,-1.1956584776569847,
0.12053951010151076,-1.1956584776569847,
0.15735637522745582,-1.1956584776569847,
0.1941732403534009,-1.1956584776569847,
0.23099010547934595,-1.1956584776569847,
0.267806970605291,-1.1956584776569847,
0.3046238357312361,-1.1956584776569847,
0.34144070085718115,-1.1956584776569847,
0.3782575659831262,-1.1956584776569847,
0.4150744311090713,-1.1956584776569847,
0.45189129623501634,-1.1956584776569847,
0.48870816136096185,-1.1956584776569847,
0.5255250264869069,-1.1956584776569847,
0.562341891612852,-1.1956584776569847,
0.599158756738797,-1.1956584776569847,
0.6359756218647421,-1.1956584776569847,
0.6727924869906872,-1.1956584776569847,
0.7096093521166322,-1.1956584776569847,
0.7464262172425773,-1.1956584776569847,
0.7832430823685224,-1.1956584776569847,
0.8200599474944674,-1.1956584776569847,
0.8568768126204125,-1.1956584776569847,
0.8936936777463576,-1.1956584776569847,
0.9305105428723026,-1.1956584776569847,
0.9673274079982481,-1.1956584776569847,
1.0041442731241932,-1.1956584776569847,
1.0409611382501383,-1.1956584776569847,
1.0777780033760833,-1.1956584776569847,
1.1145948685020284,-1.1956584776569847,
1.1514117336279734,-1.1956584776569847,
1.1882285987539185,-1.1956584776569847,
1.2250454638798636,-1.1956584776569847,
1.2618623290058086,-1.1956584776569847,
1.2986791941317537,-1.1956584776569847,
1.3354960592576988,-1.1956584776569847,
1.3723129243836438,-1.1956584776569847,
1.409129789509589,-1.1956584776569847,
1.4459466546355344,-1.1956584776569847,
1.4827635197614795,-1.1956584776569847,
1.5195803848874245,-1.1956584776569847,
1.5563972500133696,-1.1956584776569847,
1.5932141151393147,-1.1956584776569847,
1.6300309802652597,-1.1956584776569847,
1.6668478453912048,-1.1956584776569847,
1.7036647105171498,-1.1956584776569847,
1.740481575643095,-1.1956584776569847,
1.77729844076904,-1.1956584776569847,
1.814115305894985,-1.1956584776569847,
1.85093217102093,-1.1956584776569847,
1.8877490361468756,-1.1956584776569847,
1.9245659012728207,-1.1956584776569847,-2.4608367471389876
1.9613827663987657,-1.1956584776569847,-2.4622122458669784
1.9981996315247104,-1.1956584776569847,
-1.646670015943854,-1.1630552871504767,
-1.609853150817909,-1.1630552871504767,
-1.573036285691964,-1.1630552871504767,
-1.536219420566019,-1.1630552871504767,
-1.4994025554400736,-1.1630552871504767,
-1.4625856903141286,-1.1630552871504767,
-1.4257688251881835,-1.1630552871504767,
-1.3889519600622384,-1.1630552871504767,
-1.3521350949362934,-1.1630552871504767,
-1.315318229810348,-1.1630552871504767,
-1.278501364684403,-1.1630552871504767,
-1.241684499558458,-1.1630552871504767,
-1.2048676344325129,-1.1630552871504767,
-1.1680507693065678,-1.1630552871504767,
-1.1312339041806228,-1.1630552871504767,
-1.0944170390546777,-1.1630552871504767,
-1.0576001739287326,-1.1630552871504767,
-1.0207833088027876,-1.1630552871504767,
-0.9839664436768423,-1.1630552871504767,
-0.9471495785508972,-1.1630552871504767,
-0.9103327134249521,-1.1630552871504767,
-0.873515848299007,-1.1630552871504767,
-0.8366989831730619,-1.1630552871504767,
-0.7998821180471168,-1.1630552871504767,
-0.7630652529211717,-1.1630552871504767,
-0.7262483877952266,-1.1630552871504767,
-0.6894315226692815,-1.1630552871504767,
-0.6526146575433365,-1.1630552871504767,
-0.6157977924173914,-1.1630552871504767,
-0.5789809272914461,-1.1630552871504767,
-0.5421640621655011,-1.1630552871504767,
-0.505347197039556,-1.1630552871504767,
-0.46853033191361093,-1.1630552871504767,
-0.43171346678766587,-1.1630552871504767,
-0.3948966016617208,-1.1630552871504767,
-0.35807973653577574,-1.1630552871504767,
-0.32126287140983045,-1.1630552871504767,
-0.2844460062838854,-1.1630552871504767,
-0.24762914115794032,-1.1630552871504767,
-0.21081227603199526,-1.1630552871504767,
-0.1739954109060502,-1.1630552871504767,
-0.13717854578010513,-1.1630552871504767,
-0.10036168065415985,-1.1630552871504767,
-0.06354481552821478,-1.1630552871504767,
-0.026727950402269718,-1.1630552871504767,
0.010088914723675346,-1.1630552871504767,
0.04690577984962041,-1.1630552871504767,
0.08372264497556547,-1.1630552871504767,
0.12053951010151076,-1.1630552871504767,
0.15735637522745582,-1.1630552871504767,
0.1941732403534009,-1.1630552871504767,
0.23099010547934595,-1.1630552871504767,
0.267806970605291,-1.1630552871504767,
0.3046238357312361,-1.1630552871504767,
0.34144070085718115,-1.1630552871504767,
0.3782575659831262,-1.1630552871504767,
0.4150744311090713,-1.1630552871504767,
0.45189129623501634,-1.1630552871504767,
0.48870816136096185,-1.1630552871504767,
0.5255250264869069,-1.1630552871504767,
0.562341891612852,-1.1630552871504767,
0.599158756738797,-1.1630552871504767,
0.6359756218647421,-1.1630552871504767,
0.6727924869906872,-1.1630552871504767,
0.7096093521166322,-1.1630552871504767,
0.7464262172425773,-1.1630552871504767,
0.7832430823685224,-1.1630552871504767,
0.8200599474944674,-1.1630552871504767,
0.8568768126204125,-1.1630552871504767,
0.8936936777463576,-1.1630552871504767,
0.9305105428723026,-1.1630552871504767,
0.9673274079982481,-1.1630552871504767,
1.0041442731241932,-1.1630552871504767,
1.0409611382501383,-1.1630552871504767,
1.0777780033760833,-1.1630552871504767,
1.1145948685020284,-1.1630552871504767,
1.1514117336279734,-1.1630552871504767,
1.1882285987539185,-1.1630552871504767,
1.2250454638798636,-1.1630552871504767,
1.2618623290058086,-1.1630552871504767,
1.2986791941317537,-1.1630552871504767,
1.3354960592576988,-1.1630552871504767,
1.3723129243836438,-1.1630552871504767,
1.409129789509589,-1.1630552871504767,
1.4459466546355344,-1.1630552871504767,
1.4827635197614795,-1.1630552871504767,
1.5195803848874245,-1.1630552871504767,
1.5563972500133696,-1.1630552871504767,
1.5932141151393147,-1.1630552871504767,
1.6300309802652597,-1.1630552871504767,
1.6668478453912048,-1.1630552871504767,
1.7036647105171498,-1.1630552871504767,
1.740481575643095,-1.1630552871504767,
1.77729844076904,-1.1630552871504767,
1.814115305894985,-1.1630552871504767,
1.85093217102093,-1.1630552871504767,
1.8877490361468756,-1.1630552871504767,-2.459473519941695
1.9245659012728207,-1.1630552871504767,-2.4606090222738417
1.9613827663987657,-1.1630552871504767,-2.4623875478953074
1.9981996315247104,-1.1630552871504767,
-1.646670015943854,-1.1304520966439688,
-1.609853150817909,-1.1304520966439688,
-1.573036285691964,-1.1304520966439688,
-1.536219420566019,-1.1304520966439688,
-1.4994025554400736,-1.1304520966439688,
-1.4625856903141286,-1.1304520966439688,
-1.4257688251881835,-1.1304520966439688,
-1.3889519600622384,-1.1304520966439688,
-1.3521350949362934,-1.1304520966439688,
-1.315318229810348,-1.1304520966439688,
-1.278501364684403,-1.1304520966439688,
-1.241684499558458,-1.1304520966439688,
-1.2048676344325129,-1.1304520966439688,
-1.1680507693065678,-1.1304520966439688,
-1.1312339041806228,-1.1304520966439688,
-1.0944170390546777,-1.1304520966439688,
-1.0576001739287326,-1.1304520966439688,
-1.0207833088027876,-1.1304520966439688,
-0.9839664436768423,-1.1304520966439688,
-0.9471495785508972,-1.1304520966439688,
-0.9103327134249521,-1.1304520966439688,
-0.873515848299007,-1.1304520966439688,
-0.8366989831730619,-1.1304520966439688,
-0.7998821180471168,-1.1304520966439688,
-0.7630652529211717,-1.1304520966439688,
-0.7262483877952266,-1.1304520966439688,
-0.6894315226692815,-1.1304520966439688,
-0.6526146575433365,-1.1304520966439688,
-0.6157977924173914,-1.1304520966439688,
-0.5789809272914461,-1.1304520966439688,
-0.5421640621655011,-1.1304520966439688,
-0.505347197039556,-1.1304520966439688,
-0.46853033191361093,-1.1304520966439688,
-0.43171346678766587,-1.1304520966439688,
-0.3948966016617208,-1.1304520966439688,
-0.35807973653577574,-1.1304520966439688,
-0.32126287140983045,-1.1304520966439688,
-0.2844460062838854,-1.1304520966439688,
-0.24762914115794032,-1.1304520966439688,
