0
-0.24776098
-0.49528024
-0.7420923
-0.9877993
-1.2528509
-1.5182949
-1.7744138
-2.013379
-2.2294896
-2.419307
-2.5830076
-2.7255855
-2.7185519
-2.7125394
-2.7095222
-2.708232
-2.7081413
-2.709146
-2.7115571
-2.7152472
-2.720223
-2.726448
-2.733663
-2.741846
-2.7507575
-2.760486
-2.7706563
-2.7814176
-2.7930524
-2.8048797
-2.817259
-2.829884
-2.8427958
-2.8556812
-2.8685486
-2.8813686
-2.8940659
-2.906285
-2.9182172
-2.9294066
